"IdNormativa";"TipoNormativa";"Titulo";"OrganoResp";"IdAprobadoPorOrg";"AprobadoPorOrg";"IdEntidad";"Entidad";"IdEstructuraResponsable";"EstructuraResponsable";"Caracter";"FAprobado";"FEntradaVigor";"Descripcion";"Documento";"BOUPV";"Numero";"TextoConsolidado";"Vigente";"FFinVigencia";"CreadoPor";"FCreado";"ModificadoPor";"FModificado";"Comentarios";"ContenidoCAS";"ContenidoVAL";"Verificada"
1506;"Modif. Norm.";"ACUERDO DE MODIFICACION DE LA NORMA REGULADORA DE LOS ESTUDIOS Y ACTIVIDADES DE FORMACIÓN NO REGLADA EN LA UNIVERSITAT POLITÈCNICA DE VALÈNCIA";2;169;"Consejo de Gobierno";120;"UPV";;;"Público";20/7/2023 0:00:00;12/9/2023 0:00:00;"084-2023 ACUERDO DE MODIFICACION DE LA NORMA REGULADORA DE LOS ESTUDIOS Y ACTIVIDADES DE FORMACIÓN NO REGLADA EN LA UNIVERSITAT POLITÈCNICA DE VALÈNCIA
Aprobado por el Consejo de Gobierno de 20 de julio de 2023";;"2023";"084";0;0;;"p4c0b43n4";29/10/2023 16:52:01;"p4c0b43n4";29/10/2023 16:52:34;"Modifica: 
NORMA REGULADORA DE LOS ESTUDIOS Y ACTIVIDADES DE FORMACIÓN NO REGLADA EN LA UPV, aprobada por el Consejo de Gobierno en su sesión de 8 de marzo de 2017 [BOUPV 102] y modificada por el Consejo de Gobierno de 8 de marzo de 2018 [BOUPV 110], de 23 de julio de 2020 [BOUPV 135], de 10 de marzo de 2022 [BOUPV 035/2022] y de 22 de diciembre de 2022 [BOUPV 019/2023]
No está recogida: Extensión de la Norma reguladora de los estudios y actividades de formación no reglada en la Universitat Politècnica de València (CG 22/04/2021) - BOUPV 141
Aprobada por el Consejo de Gobierno de 22 de abril de 2021";;;1
1507;"TC Norm.";"TEXTO CONSOLIDADO NORMA REGULADORA DE LOS ESTUDIOS Y ACTIVIDADES DE FORMACIÓN NO REGLADA EN LA UPV [TC]";2;169;"Consejo de Gobierno";120;"UPV";;;"Público";20/7/2023 0:00:00;12/9/2023 0:00:00;"085-2023 TEXTO CONSOLIDADO NORMA REGULADORA DE LOS ESTUDIOS Y ACTIVIDADES DE FORMACIÓN NO REGLADA EN LA UPV 
Aprobada por el Consejo de Gobierno en su sesión de 8 de marzo de 2017 y modificada por el Consejo de Gobierno de 8 de marzo de 2018, de 23 de julio de 2020, de 10 de marzo de 2022, de 22 de diciembre de 2022 y de 20 de julio de 2023
No está recogida: Extensión de la Norma reguladora de los estudios y actividades de formación no reglada en la Universitat Politècnica de València (CG 22/04/2021) - BOUPV 141
Aprobada por el Consejo de Gobierno de 22 de abril de 2021";;"2023";"085";0;0;24/1/2024 0:00:00;"p4c0b43n4";29/10/2023 16:53:21;"p4c0b43n4";7/7/2024 21:33:54;"Texto consolidado: 
NORMA REGULADORA DE LOS ESTUDIOS Y ACTIVIDADES DE FORMACIÓN NO REGLADA EN LA UPV, aprobada por el Consejo de Gobierno en su sesión de 8 de marzo de 2017 [BOUPV 102] y modificada por el Consejo de Gobierno de 8 de marzo de 2018 [BOUPV 110], de 23 de julio de 2020 [BOUPV 135], de 10 de marzo de 2022 [BOUPV 035/2022], de 22 de diciembre de 2022 [BOUPV 019/2023] y de 20 de julio de 2023 [BOUPV 084/2023]
No está recogida: Extensión de la Norma reguladora de los estudios y actividades de formación no reglada en la Universitat Politècnica de València (CG 22/04/2021) - BOUPV 141
Aprobada por el Consejo de Gobierno de 22 de abril de 2021";;;1
1508;"Normativa";"NORMATIVA DE ACREDITACIÓN DEL CONOCIMIENTO DE LENGUAS EXTRANJERAS EN LOS TÍTULOS DE GRADO DE LA UNIVERSITAT POLITÈCNICA DE VALÈNCIA";2;169;"Consejo de Gobierno";120;"UPV";;;"Público";20/7/2023 0:00:00;13/9/2023 0:00:00;"086-2023 NORMATIVA DE ACREDITACIÓN DEL CONOCIMIENTO DE LENGUAS EXTRANJERAS EN LOS TÍTULOS DE GRADO DE LA UNIVERSITAT POLITÈCNICA DE VALÈNCIA
Aprobada por Consejo de Gobierno de 20 de julio de 2023";;"2023";"086";0;0;9/11/2023 0:00:00;"p4c0b43n4";30/10/2023 18:40:49;"p4c0b43n4";7/7/2024 20:34:44;"Deroga: 
Queda expresamente derogado el punto 8 del Documento Marco para el Diseño de Titulaciones aprobado por el Consejo de Gobierno el 14 de febrero de 2008 [BOUPV ]; la norma??va sobre Acreditación del Conocimiento de las Lenguas Extranjeras en los Nuevos Planes de Estudio, aprobada por el Consejo de Gobierno en su sesión de 18 de diciembre de 2008  [BOUPV 22] (texto consolidado BOUPV nº 22 de diciembre de 2008) y la Autorización de Exenciones al Requisito Previo a la Obtención de un Título de Grado de Acreditar el Conocimiento de una Lengua Extranjera con un Nivel Correspondiente al B2 de los Niveles Fijados por el Marco Común Europeo de Referencia para las Lenguas, aprobado en Consejo de Gobierno de 13 de diciembre de 2012  [BOUPV 65], así como sus posibles modificaciones posteriores.";;;1
1509;"Reglamento";"REGLAMENTO DE DISCIPLINA DEPORTIVA DE LA UNIVERSITAT POLITÈCNICA DE VALÈNCIA";2;169;"Consejo de Gobierno";120;"UPV";;;"Público";20/7/2023 0:00:00;13/9/2023 0:00:00;"087-2023 REGLAMENTO DE DISCIPLINA DEPORTIVA DE LA UNIVERSITAT POLITÈCNICA DE VALÈNCIA
Aprobada por Consejo de Gobierno de 20 de julio de 2023

Se crean las siguientes comisiones:
    - Comité de Competición
    - Comité de Disciplina Deportiva

¿Deberían tratarse cono Comisiones de Carácter General de la UPV?";;"2023";"087";0;0;;"p4c0b43n4";30/10/2023 18:43:39;"fmbaena";6/11/2023 14:01:03;"Deroga: 
Queda derogado el Reglamento de disciplina deportiva de la Universitat Politècnica de València, aprobado por Consejo de Gobierno el 7 de noviembre de 2013 [BOUPV 74].";;;1
1510;"Modif. Reglam.";"ACUERDO DE MODIFICACIÓN DEL REGLAMENTO DEL COMITÉ DE ÉTICA EN INVESTIGACIÓN Y DEL COMITÉ DE ÉTICA EN EXPERIMENTACIÓN ANIMAL DE LA UPV";2;169;"Consejo de Gobierno";120;"UPV";;;"Público";20/7/2023 0:00:00;13/9/2023 0:00:00;"088-2023 ACUERDO DE MODIFICACIÓN DEL REGLAMENTO DEL COMITÉ DE ÉTICA EN INVESTIGACIÓN Y DEL COMITÉ DE ÉTICA EN EXPERIMENTACIÓN ANIMAL DE LA UPV
Aprobado por el Consejo de Gobierno de 20 de julio de 2023";;"2023";"088";0;0;;"p4c0b43n4";30/10/2023 18:50:18;"p4c0b43n4";30/10/2023 18:50:57;"Modifica: 
REGLAMENTO DEL COMITÉ DE ÉTICA EN INVESTIGACIÓN Y DEL COMITÉ DE ÉTICA EN EXPERIMENTACIÓN ANIMAL DE LA UPV, aprobado por el Consejo de Gobierno en la sesión del 26 de junio de 2014 [BOUPV 80] y modificado por acuerdo del Consejo de Gobierno de 31 de mayo de 2018 [BOUPV 116], de 19 (18) de julio de 2019 [BOUPV 127]
No se ha tenido en cuenta: Modificación parcial del Reglamento del Comité de Ética en Investigación y del Comité de Ética en Experimentación Animal (CG 20-07-2017) - BOUPV 105
Aprobada por el Consejo de Gobierno en su sesión de 20 de julio de 2017 [BOUPV 105]";;;1
1511;"TC Reglam.";"TEXTO CONSOLIDADO REGLAMENTO DEL COMITÉ DE ÉTICA EN INVESTIGACIÓN Y DEL COMITÉ DE ÉTICA EN EXPERIMENTACIÓN ANIMAL DE LA UPV [TC]";2;169;"Consejo de Gobierno";120;"UPV";;;"Público";20/7/2023 0:00:00;13/9/2023 0:00:00;"089-2023 TEXTO CONSOLIDADO REGLAMENTO DEL COMITÉ DE ÉTICA EN INVESTIGACIÓN Y DEL COMITÉ DE ÉTICA EN EXPERIMENTACIÓN ANIMAL DE LA UPV 
Aprobado por el Consejo de Gobierno en la sesión del 26 de junio de 2014 y modificado por acuerdo del Consejo de Gobierno de 31 de mayo de 2018, de 19 de julio de 2019 y de 20 de julio de 2023
No se ha tenido en cuenta: Modificación parcial del Reglamento del Comité de Ética en Investigación y del Comité de Ética en Experimentación Animal (CG 20-07-2017) - BOUPV 105
Aprobada por el Consejo de Gobierno en su sesión de 20 de julio de 2017 [BOUPV 105]";;"2023";"089";0;0;;"p4c0b43n4";30/10/2023 18:52:41;"p4c0b43n4";30/10/2023 18:53:58;"Texto consolidado: 
REGLAMENTO DEL COMITÉ DE ÉTICA EN INVESTIGACIÓN Y DEL COMITÉ DE ÉTICA EN EXPERIMENTACIÓN ANIMAL DE LA UPV,  aprobado por el Consejo de Gobierno en la sesión del 26 de junio de 2014 [BOUPV 80] y modificado por acuerdo del Consejo de Gobierno de 31 de mayo de 2018 [BOUPV 116], de 19 (18) de julio de 2019 [BOUPV 127] y de 20 de julio de 2023 [BOUPV 088/2023]
No se ha tenido en cuenta: Modificación parcial del Reglamento del Comité de Ética en Investigación y del Comité de Ética en Experimentación Animal (CG 20-07-2017) - BOUPV 105
Aprobada por el Consejo de Gobierno en su sesión de 20 de julio de 2017 [BOUPV 105]";;;1
1512;"Comisiones";"MODIFICACIÓN DEL ACUERDO DE CONSTITUCIÓN Y ÁMBITO DE ACTUACIÓN DE LAS COMISIONES DE CARÁCTER GENERAL DE LA UPV";2;169;"Consejo de Gobierno";120;"UPV";;;"Público";20/7/2023 0:00:00;16/9/2023 0:00:00;"090-2023 MODIFICACIÓN DEL ACUERDO DE CONSTITUCIÓN Y ÁMBITO DE ACTUACIÓN DE LAS COMISIONES DE CARÁCTER GENERAL DE LA UPV 
Aprobada por el Consejo de Gobierno de 20 de julio de 2023

    - Comisión de Microdredenciales";;"2023";"090";0;0;;"p4c0b43n4";30/10/2023 18:57:03;"p4c0b43n4";4/11/2023 13:22:56;"Modifica: 
ACUERDO DE CONSTITUCIÓN Y ÁMBITO DE ACTUACIÓN DE LAS COMISIONES DE CARÁCTER GENERAL DE LA UPV, aprobado por Consejo de Gobierno de 22 de julio de 2021 [BOUPV 147] y modificado el 23 de diciembre de 2021 [BOUPV 153], el 3 de febrero de 2022 [BOUPV 023/2022], el 10 de marzo de 2022 [BOUPV 041/2022], el 28 de abril de 2022 [BOUPV 079/2022], el 2 de junio de 2022 [BOUPV 100/2022], el 10 de noviembre de 2022 [BOUPV 149/2022], el 22 de diciembre de 2022 [BOUPV 001/2023], el 2 de febrero de 2023 [BOUPV 027/2023], el 9 de marzo de 2023 [BOUPV 044/2023] y el 1 de junio de 2023 [BOUPV 072/2023]";;;1
1513;"Comisiones";"TEXTO CONSOLIDADO ACUERDO DE CONSTITUCIÓN Y ÁMBITO DE ACTUACIÓN DE LAS COMISIONES DE CARÁCTER GENERAL DE LA UPV [TC]";2;169;"Consejo de Gobierno";120;"UPV";;;"Público";20/7/2023 0:00:00;16/9/2023 0:00:00;"091-2023 TEXTO CONSOLIDADO ACUERDO DE CONSTITUCIÓN Y ÁMBITO DE ACTUACIÓN DE LAS COMISIONES DE CARÁCTER GENERAL DE LA UPV 
Aprobado por Consejo de Gobierno de 22 de julio de 2021 y modificado el 23 de diciembre de 2021, el 3 de febrero de 2022, el 10 de marzo de 2022, el 28 de abril de 2022, el 2 de junio de 2022, el 10 de noviembre de 2022, el 22 de diciembre de 2022, el 2 de febrero de 2023, el 9 de marzo de 2023, el 1 de junio de 2023 y el 20 de julio de 2023


      - Comisión de Permanencia y Evaluación por Currículum
      - Comisión de Valoración de los Premios a los Mejores Expedientes
      - Comisión de Reconocimiento de créditos de Grado
      - Comisión de Reconocimiento de créditos de Máster
      - Comisión de Acción Social de Alumnos y Alumnas
      - Comisión de Calidad
      - Comisión para la Evaluación de la Docencia
      - Comisión de Garantías
      - Comisión de Docencia en Red
      - Comisión de Política Lingüística y Multilingüismo
      - Comisión de Reclamaciones
      - Comisión Ambiental
      - Comisión de Administración Electrónica
      - Comisión de Relaciones Internacionales
      - Comité de Seguridad de la Información
      - Comisión sobre Agenda 2030 y los ODS
      - Comisión de Comunicación e Imagen Institucional
      - Comisión de Acreditaciones
      - Comité de Reputación
      - Comisión Ejecutiva de Reputación
      - Comisión Técnica de Seguimiento del Intercambio Académico
      - Comisión de Museos y Colecciones
      - Comisión de seguimiento del Plan de Igualdad
      - Comisión de Mecenazgo
      - Grupo de Seguimiento y Actualización del Indicador de Actividad Investigadora (IAI)
      - Comisión de Convivencia
      - Comisión de Valoración Documental
      - Comisión de Microcredenciales";;"2023";"091";0;0;25/4/2024 0:00:00;"p4c0b43n4";30/10/2023 19:00:54;"p4c0b43n4";9/7/2024 19:05:31;"Texto consolidado: 
ACUERDO DE CONSTITUCIÓN Y ÁMBITO DE ACTUACIÓN DE LAS COMISIONES DE CARÁCTER GENERAL DE LA UPV, aprobado por Consejo de Gobierno de 22 de julio de 2021 [BOUPV 147] y modificado el 23 de diciembre de 2021 [BOUPV 153], el 3 de febrero de 2022 [BOUPV 023/2022], el 10 de marzo de 2022 [BOUPV 041/2022], el 28 de abril de 2022 [BOUPV 079/2022], el 2 de junio de 2022 [BOUPV 100/2022], el 10 de noviembre de 2022 [BOUPV 149/2022], el 22 de diciembre de 2022 [BOUPV 001/2023], el 2 de febrero de 2023 [BOUPV 027/2023], el 9 de marzo de 2023 [BOUPV 044/2023], el 1 de junio de 2023 [BOUPV 072/2023] y el 20 de julio de 2023 [BOUPV 090/2023]";;;1
1514;"Modif. Acuerdo";"MODIFICACIÓN DEL CALENDARIO ACADÉMICO UNIVERSITARIO DEL CURSO 2023/2024";2;169;"Consejo de Gobierno";120;"UPV";;;"Público";20/7/2023 0:00:00;20/7/2023 0:00:00;"092-2023 MODIFICACIÓN DEL CALENDARIO ACADÉMICO UNIVERSITARIO DEL CURSO 2023/2024
Aprobada por el Consejo de Gobierno de 20 de julio de 2023.";;"2023";"092";0;0;31/8/2024 0:00:00;"p4c0b43n4";30/10/2023 19:07:20;"p4c0b43n4";30/10/2023 19:08:17;"Modifica: 
CALENDARIO ACADÉMICO UNIVERSITARIO PARA EL CURSO 2023/24, aprobado por Consejo de Gobierno de 2 de febrero de 2023 [BOUPV 023/2023]";;;1
1515;"TC. Acuerdo";"CALENDARIO ACADÉMICO UNIVERSITARIO PARA EL CURSO 2023/24 [TC]";2;169;"Consejo de Gobierno";120;"UPV";;;"Público";20/7/2023 0:00:00;20/7/2023 0:00:00;"093-2023 CALENDARIO ACADÉMICO UNIVERSITARIO PARA EL CURSO 2023/24
Aprobado por Consejo de Gobierno de 2 de febrero de 2023 y modificado por Consejo de Gobierno de 20 de julio de 2023";;"2023";"093";0;0;6/3/2024 0:00:00;"p4c0b43n4";30/10/2023 19:09:16;"p4c0b43n4";9/7/2024 17:29:46;"Texto consolidado: 
CALENDARIO ACADÉMICO UNIVERSITARIO PARA EL CURSO 2023/24, aprobado por Consejo de Gobierno de 2 de febrero de 2023 [BOUPV 023/2023] y modificado por Consejo de Gobierno de 20 de julio de 2023 [BOUPV 092/2023]";;;1
1516;"Elecciones";"CALENDARIO DE LOS PROCESOS DE ELECCIONES PARA EL AÑO 2023 EN LOS ÓRGANOS DE GOBIERNO Y REPRESENTACIÓN";2;169;"Consejo de Gobierno";120;"UPV";;;"Público";20/7/2023 0:00:00;20/7/2023 0:00:00;"094-2023 CALENDARIO DE LOS PROCESOS DE ELECCIONES PARA EL AÑO 2023 EN LOS ÓRGANOS DE GOBIERNO Y REPRESENTACIÓN
Aprobado por el Consejo de Gobierno de 20 de julio de 2023

Primero.- Consejo del Departamento de Economía y Ciencias Sociales, con el calendario
determinado para cada uno de los sectores en los Anexos II y VII, y Dirección del Departamento
de Economía y Ciencias Sociales, con el calendario determinado en el Anexo III:
Segundo.- Consejo y Dirección del Instituto Universitario de Investigación de Ciencia y
Tecnología del Hormigón, con el calendario determinado en los Anexos IV y V:
Tercero.- Renovación de la representación del alumnado para el curso académico 2023-2024,
con el calendario determinado en los Anexos VI, VII y VIII:
1. Claustro Universitario
2. Consejo de Gobierno
3. Juntas de los siguientes centros:
Escuela Politécnica Superior de Alcoy
Escuela Politécnica Superior de Gandía
Escuela Técnica Superior de Arquitectura
Escuela Técnica Superior de Ingeniería Agronómica y del Medio Natural
Escuela Técnica Superior de Ingeniería del Diseño
Escuela Técnica Superior de Ingeniería de Edificación
Escuela Técnica Superior de Ingeniería Geodésica, Cartográfica y Topográfica
Escuela Técnica Superior de Ingeniería Informática
Escuela Técnica Superior de Ingeniería de Caminos, Canales y Puertos
Escuela Técnica Superior de Ingeniería Industrial
Escuela Técnica Superior de Ingeniería de Telecomunicación
Facultad de Administración y Dirección de Empresas
Facultad de Bellas Artes
4. Comité de Dirección de la Escuela de Doctorado
5. Consejos de los siguientes departamentos:
Departamento de Biotecnología
Departamento de Ciencia Animal
Departamento de Composición Arquitectónica
Departamento de Comunicación Audiovisual, Documentación e Historia del Arte
Departamento de Comunicaciones
Departamento de Conservación y Restauración de Bienes Culturales
Departamento de Construcciones Arquitectónicas
Departamento de Dibujo
Departamento de Ecosistemas Agroforestales
Departamento de Escultura
Departamento de Estadística e Investigación Operativa Aplicadas y Calidad
Departamento de Expresión Gráfica Arquitectónica
Departamento de Física Aplicada
Departamento de Informática de Sistemas y Computadores
Departamento de Ingeniería Cartográfica Geodesia y Fotogrametría
Departamento de Ingeniería de la Construcción y de Proyectos de Ingeniería Civil
Departamento de Ingeniería e Infraestructura de los Transportes
Departamento de Ingeniería Eléctrica
Departamento de Ingeniería Electrónica
Departamento de Ingeniería Gráfica
Departamento de Ingeniería Hidráulica y Medio Ambiente
Departamento de Ingeniería Mecánica y de Materiales
Departamento de Ingeniería Química y Nuclear
Departamento de Ingeniería Rural y Agroalimentaria
Departamento de Ingeniería de Sistemas y Automática
Departamento de Ingeniería del Terreno
Departamento de Ingeniería Textil y Papelera
Departamento de Lingüística Aplicada
Departamento de Máquinas y Motores Térmicos
Departamento de Matemática Aplicada
Departamento de Mecánica de los Medios Continuos y Teoría de las Estructuras
Departamento de Organización de Empresas
Departamento de Pintura
Departamento de Producción Vegetal
Departamento de Proyectos Arquitectónicos
Departamento de Proyectos de Ingeniería
Departamento de Química
Departamento de Sistemas Informáticos y Computación
Departamento de Tecnología de Alimentos
Departamento de Termodinámica Aplicada
Departamento de Urbanismo
6. Consejos de los siguientes institutos universitarios de investigación:
Instituto Universitario de Automática e Informática Industrial
Instituto Universitario de Ciencia y Tecnología Animal
Instituto Universitario de Motores Térmicos (CMT)
Instituto Universitario de Conservación y Mejora de la Agrodiversidad Valenciana
Instituto Universitario de Ingeniería del Agua y del Medio Ambiente
Instituto Universitario de Ingeniería de Alimentos para el Desarrollo
Instituto Universitario de Ingeniería Energética
Instituto Universitario de Investigación en Tecnología Centrada en el Ser Humano
Instituto Universitario de Matemática Multidisciplinar
Instituto Universitario de Matemática Pura y Aplicada
Instituto Universitario de Restauración del Patrimonio
Instituto Universitario de Seguridad Industrial, Radiofísica y Medioambiental
Instituto Universitario de Tecnología Nanofotónica
Instituto Universitario de Tecnologías de la Información y Comunicaciones (ITACA)
Instituto Universitario de Telecomunicación y Aplicaciones Multimedia
Instituto Universitario Valenciano en Inteligencia Artificial-VRAIN";;"2023";"094";0;0;4/12/2023 0:00:00;"p4c0b43n4";30/10/2023 19:10:42;"p4c0b43n4";30/10/2023 19:11:25;"Fecha fin vigencia: 04/12/2023* (Modificado por 109/2023 MODIFICACIÓN DEL CALENDARIO DE ELECCIONES A REPRESENTANTES DEL CLAUSTRO UNIVERSITARIO EN EL CONSEJO DE GOBIERNO, SECTOR ALUMNADO, arobada por Consejo de Gobierno de 28 de septiembre de 2023)";;;1
1517;"Modif. Acuerdo";"MODIFICACIÓN DE LA OFERTA DE PLAZAS EN ESTUDIOS DE GRADO Y MÁSTER PARA EL CURSO 2023/2024";2;169;"Consejo de Gobierno";120;"UPV";;;"Público";20/7/2023 0:00:00;20/7/2023 0:00:00;"095-2023 MODIFICACIÓN DE LA OFERTA DE PLAZAS EN ESTUDIOS DE GRADO Y MÁSTER PARA EL CURSO 2023/2024
Aprobada por el Consejo de Gobierno de 20 de julio de 2023";;"2023";"095";0;0;31/8/2024 0:00:00;"p4c0b43n4";30/10/2023 19:15:53;"p4c0b43n4";30/10/2023 19:16:46;"Modifica: 
OFERTA DE PLAZAS PARA EL CURSO 2023/2024 DE LAS TITULACIONES DE GRADO DE LA UPV, aprobada por Consejo de Gobierno 2 de febrero de 2023 [BOUPV 024/2023] 
OFERTA DE PLAZAS PARA EL CURSO 2023/2024 DE LAS TITULACIONES DE MÁSTER UNIVERSITARIO DE LA UPV, aprobada por Consejo de Gobierno 2 de febrero de 2023 [BOUPV 025/2023]";;;1
1518;"TC. Acuerdo";"OFERTA DE PLAZAS PARA EL CURSO 2023/2024 DE LAS TITULACIONES DE GRADO DE LA UPV [TC]";2;169;"Consejo de Gobierno";120;"UPV";;;"Público";20/7/2023 0:00:00;20/7/2023 0:00:00;"096-2023 OFERTA DE PLAZAS PARA EL CURSO 2023/2024 DE LAS TITULACIONES DE GRADO DE LA UPV
Aprobada por Consejo de Gobierno 2 de febrero de 2023 y modificada por Consejo de Gobierno de 20 de julio de 2023";;"2023";"096";0;0;31/8/2024 0:00:00;"p4c0b43n4";30/10/2023 19:17:50;"p4c0b43n4";4/11/2023 14:06:44;"Texto consolidado: 
OFERTA DE PLAZAS PARA EL CURSO 2023/2024 DE LAS TITULACIONES DE GRADO DE LA UPV, aprobada por Consejo de Gobierno 2 de febrero de 2023 [BOUPV 024/2023] y modificada por Consejo de Gobierno de 20 de julio de 2023 [BOUPV 095/2023]";;;1
1519;"TC. Acuerdo";"OFERTA DE PLAZAS PARA EL CURSO 2023/2024 DE LAS TITULACIONES DE MÁSTER UNIVERSITARIO DE LA UPV [TC]";2;169;"Consejo de Gobierno";120;"UPV";;;"Público";20/7/2023 0:00:00;20/7/2023 0:00:00;"097-2023 OFERTA DE PLAZAS PARA EL CURSO 2023/2024 DE LAS TITULACIONES DE MÁSTER UNIVERSITARIO DE LA UPV
Aprobada por Consejo de Gobierno 2 de febrero de 2023 y modificada por Consejo de Gobierno de 20 de julio de 2023";;"2023";"097";0;0;31/8/2024 0:00:00;"p4c0b43n4";30/10/2023 19:19:29;"p4c0b43n4";4/11/2023 14:06:37;"Texto consolidado: 
OFERTA DE PLAZAS PARA EL CURSO 2023/2024 DE LAS TITULACIONES DE MÁSTER UNIVERSITARIO DE LA UPV, aprobada por Consejo de Gobierno 2 de febrero de 2023 [BOUPV 025/2023] y modificada por Consejo de Gobierno de 20 de julio de 2023 [BOUPV 095/2023]";;;1
