"IdDocAdj";"IdNormativa";"Documento";"Ruta";"Formato";"Titulo";"Detalle";"Descripción";"Idioma";"CreadoPor";"FCreado";"ModificadoPor";"FModificado"
1640;1378;"2022202200137800001640.pdf";"\2022";"pdf";"121-2022 OFERTA DE PLACES EN CENTRES PROPIS Y ADSCRITS DE LA UPV (GRAU).pdf";;"OFERTA DE PLAZAS EN CENTROS PROPIOS Y ADSCRITOS DE LA UNIVERSITAT POLITÈCNICA DE VALÈNCIA (GRADO) [TC]";"Valenciano";"p4c0b43n4";23/10/2023 21:08:11;"p4c0b43n4";23/10/2023 21:08:18
1641;1379;"2022202200137900001641.pdf";"\2022";"pdf";"122-2022 OFERTA DE PLAZAS EN CENTROS PROPIOS Y ADSCRITOS DE LA UPV (MÁSTER).pdf";;"POFERTA DE PLAZAS EN CENTROS PROPIOS Y ADSCRITOS DE LA UNIVERSITAT POLITÈCNICA DE VALÈNCIA (MÁSTER) [TC]";"Castellano";"p4c0b43n4";23/10/2023 21:09:57;"p4c0b43n4";23/10/2023 21:10:07
1642;1379;"2022202200137900001642.pdf";"\2022";"pdf";"122-2022 OFERTA DE PLACES EN CENTRES PROPIS I ADSCRITS DE LA UPV (MÀSTER).pdf";;"POFERTA DE PLAZAS EN CENTROS PROPIOS Y ADSCRITOS DE LA UNIVERSITAT POLITÈCNICA DE VALÈNCIA (MÁSTER) [TC]";"Valenciano";"p4c0b43n4";23/10/2023 21:10:04;"p4c0b43n4";23/10/2023 21:10:10
1643;1380;"2022202200138000001643.pdf";"\2022";"pdf";"123-2022 PROPUESTA MODIFICACIÓN DENOMINACIÓN DE CENTRO DE INVESTIGACIÓN SOBRE MICROBIOLOGÍA DE ALIMENTOS POR CENTRO AVANZADO DE MICROBIOLOGÍA APLICADA.pdf";;"PROPUESTA DE MODIFICACIÓN DE LA DENOMINACIÓN DE LA ESTRUCTURA DE INVESTIGACIÓN CENTRO DE INVESTIGACIÓN SOBRE MICROBIOLOGÍA DE ALIMENTOS POR LA DE CENTRO AVANZADO DE MICROBIOLOGÍA APLICADA";"Castellano";"p4c0b43n4";23/10/2023 21:11:44;"p4c0b43n4";23/10/2023 21:11:53
1644;1380;"2022202200138000001644.pdf";"\2022";"pdf";"123-2022 PROPOSTA MODIFICACIÓ DENOMINACIÓ DE CENTRE D'INVESTIGACIÓ SOBRE MICROBIOLOGIA D'ALIMENTS PER LA DE CENTRE AVANÇAT DE MICROBIOLOGIA APLICADA.pdf";;"PROPUESTA DE MODIFICACIÓN DE LA DENOMINACIÓN DE LA ESTRUCTURA DE INVESTIGACIÓN CENTRO DE INVESTIGACIÓN SOBRE MICROBIOLOGÍA DE ALIMENTOS POR LA DE CENTRO AVANZADO DE MICROBIOLOGÍA APLICADA";"Valenciano";"p4c0b43n4";23/10/2023 21:11:50;"p4c0b43n4";23/10/2023 21:11:55
1645;1381;"2022202200138100001645.pdf";"\2022";"pdf";"124-2022 NORMATIVA REGULADORA DE LOS REQUISITOS Y EL PROCEDIMIENTO PARA LA RENOVACIÓN DEL PROFESORADO ASOCIADO EN LA UPV.pdf";;"NORMATIVA REGULADORA DE LOS REQUISITOS Y EL PROCEDIMIENTO PARA LA RENOVACIÓN DEL PROFESORADO ASOCIADO EN LA UNIVERSITAT POLITÈCNICA DE VALÈNCIA";"Castellano";"p4c0b43n4";23/10/2023 21:12:45;"p4c0b43n4";23/10/2023 21:12:47
1646;1381;"2022202200138100001646.pdf";"\2022";"pdf";"124-2022 NORMATIVA REGULADORA DELS REQUISITS I EL PROCEDIMENT PER A LA RENOVACIÓ DEL PROFESSORAT ASSOCIAT A LA UPV.pdf";;"NORMATIVA REGULADORA DE LOS REQUISITOS Y EL PROCEDIMIENTO PARA LA RENOVACIÓN DEL PROFESORADO ASOCIADO EN LA UNIVERSITAT POLITÈCNICA DE VALÈNCIA";"Valenciano";"p4c0b43n4";23/10/2023 21:12:45;"p4c0b43n4";23/10/2023 21:12:54
1647;1382;"2022202200138200001647.pdf";"\2022";"pdf";"125-2022 PROPUESTA DE ACUERDO DE CESIÓN DE CUPO TASA DE REPOSICIÓN DE PLAZAS DE PDI AÑO 2022, DE LA UPV PARA UJI.pdf";;"PROPUESTA DE ACUERDO DE CESIÓN DE CUPO TASA DE REPOSICIÓN DE PLAZAS DE PERSONAL DOCENTE E INVESTIGADOR DEL AÑO 2022, DE LA UPV PARA EL SECTOR CATEGORÍAS DE PROFESORADO DE CARÁCTER PERMANENTE DE LA UNIVERSIDAD JAUME I DE CASTELLON";"Castellano";"p4c0b43n4";23/10/2023 21:15:30;"p4c0b43n4";23/10/2023 21:15:40
1648;1382;"2022202200138200001648.pdf";"\2022";"pdf";"125-2022 PROPOSTA D'ACORD DE CESSIÓ DE CONTINGENT TAXA DE REPOSICIÓ DE PLACES DE PDI ANY 2022, DE LA UPV, PER UJI.pdf";;"PROPUESTA DE ACUERDO DE CESIÓN DE CUPO TASA DE REPOSICIÓN DE PLAZAS DE PERSONAL DOCENTE E INVESTIGADOR DEL AÑO 2022, DE LA UPV PARA EL SECTOR CATEGORÍAS DE PROFESORADO DE CARÁCTER PERMANENTE DE LA UNIVERSIDAD JAUME I DE CASTELLON";"Valenciano";"p4c0b43n4";23/10/2023 21:15:37;"p4c0b43n4";23/10/2023 21:15:42
1649;1382;"2022202200138200001649.pdf";"\2022";"pdf";"125-2022 DOGV 9360  13.06.2022 2022_5336.pdf";;"RESOLUCIÓN de 3 de junio de 2022, del rector de la
Universitat Politècnica de València, por la que se dispone la publicación de la oferta de empleo público del personal docente e investigador para el año 2022. [2022/5336]";"Bilingüe";"p4c0b43n4";23/10/2023 21:34:08;"p4c0b43n4";23/10/2023 21:37:18
1650;1382;"2022202200138200001650.pdf";"\2022";"pdf";"125-2022 DOGV 9373 01.07.2022 2022_5998.pdf";;"PROPUESTA DE ACUERDO DE CESIÓN DE CUPO TASA DE REPOSICIÓN DE PLAZAS DE PERSONAL DOCENTE E INVESTIGADOR DEL AÑO 2022, DE LA UPV PARA EL SECTOR CATEGORÍAS DE PROFESORADO DE CARÁCTER PERMANENTE DE LA UNIVERSIDAD JAUME I DE CASTELLON";"Bilingüe";"p4c0b43n4";23/10/2023 21:40:35;"p4c0b43n4";23/10/2023 21:40:39
1651;1383;"2022202200138300001651.pdf";"\2022";"pdf";"126-2022 REGLAMENTO DE REGULACIÓN DE LA MODALIDAD DE TELETRABAJO EN LA UPV.pdf";;"REGLAMENTO DE REGULACIÓN DE LA MODALIDAD DE TELETRABAJO EN LA UNIVERSITAT POLITÈCNICA DE VALÈNCIA";"Castellano";"p4c0b43n4";23/10/2023 21:42:56;"p4c0b43n4";23/10/2023 21:43:04
1652;1383;"2022202200138300001652.pdf";"\2022";"pdf";"126-2022 REGLAMENT DE REGULACIÓ DE LA MODALITAT DE TELETREBALL A LA UPV.pdf";;"REGLAMENTO DE REGULACIÓN DE LA MODALIDAD DE TELETRABAJO EN LA UNIVERSITAT POLITÈCNICA DE VALÈNCIA";"Valenciano";"p4c0b43n4";23/10/2023 21:43:01;"p4c0b43n4";23/10/2023 21:43:08
1653;1384;"2022202200138400001653.pdf";"\2022";"pdf";"127-2022 RESOLUCIÓN RECTOR UPV QUE MODIFICA LA RESOLUCIÓN DE 1 DE JUNIO DE 2021 POR LA QUE SE APRUEBA LA EOyF.pdf";;"RESOLUCIÓN DEL RECTOR DE LA UPV POR LA QUE SE MODIFICA LA RESOLUCIÓN DE 1 DE JUNIO DE 2021 POR LA QUE SE APRUEBA LA ESTRUCTURA ORGÁNICA Y FUNCIONAL DE LOS ÓRGANOS DE GOBIERNO Y REPRESENTACIÓN UNIPERSONALES DE ÁMBITO GENERAL DE LA UPV";"Castellano";"p4c0b43n4";24/10/2023 17:54:50;"p4c0b43n4";24/10/2023 17:55:00
1654;1384;"2022202200138400001654.pdf";"\2022";"pdf";"127-2022 RESOLUCIÓ  RECTOR UPV QUE MODIFICA LA RESOLUCIÓ D'1 DE JUNY DE 2021 PER LA QUAL S'APROVA L'EOyF.pdf";;"RESOLUCIÓN DEL RECTOR DE LA UPV POR LA QUE SE MODIFICA LA RESOLUCIÓN DE 1 DE JUNIO DE 2021 POR LA QUE SE APRUEBA LA ESTRUCTURA ORGÁNICA Y FUNCIONAL DE LOS ÓRGANOS DE GOBIERNO Y REPRESENTACIÓN UNIPERSONALES DE ÁMBITO GENERAL DE LA UPV";"Valenciano";"p4c0b43n4";24/10/2023 17:54:58;"p4c0b43n4";24/10/2023 17:55:02
1655;1385;"2022202200138500001655.pdf";"\2022";"pdf";"128-2022 RESOLUCIÓN DEL RECTOR DE LA UPV POR LA QUE SE DELEGAN DETERMINADAS COMPETENCIAS EN EL SECRETARIO DE LA EPSG.pdf";;"RESOLUCIÓN DEL RECTOR DE LA UNIVERSITAT POLITÈCNICA DE VALÈNCIA POR LA QUE SE DELEGAN DETERMINADAS COMPETENCIAS EN EL SECRETARIO DE LA ESCUELA POLITÉCNICA SUPERIOR DE GANDÍA";"Castellano";"p4c0b43n4";24/10/2023 17:56:51;"p4c0b43n4";24/10/2023 17:56:59
1656;1385;"2022202200138500001656.pdf";"\2022";"pdf";"128-2022 RESOLUCIÓ DEL RECTOR DE LA UPV PER LA QUAL ES DELEGUEN DETERMINADES COMPETÈNCIES EN EL SECRETARI DE L'EPSG.pdf";;"RESOLUCIÓN DEL RECTOR DE LA UNIVERSITAT POLITÈCNICA DE VALÈNCIA POR LA QUE SE DELEGAN DETERMINADAS COMPETENCIAS EN EL SECRETARIO DE LA ESCUELA POLITÉCNICA SUPERIOR DE GANDÍA";"Valenciano";"p4c0b43n4";24/10/2023 17:56:57;"p4c0b43n4";24/10/2023 17:57:01
1657;1386;"2022202200138600001657.pdf";"\2022";"pdf";"129-2022 RESOLUCIÓN DEL RECTOR DE LA UPV, POR LA QUE SE DECLARA LUTO OFICAL EN LA UPV.pdf";;"RESOLUCIÓN DEL RECTOR DE LA UNIVERSITAT POLITÈCNICA DE VALÈNCIA, POR LA QUE SE DECLARA LUTO OFICAL EN LA UNIVERSITAT POLITÈCNICA DE VALÈNCIA";"Castellano";"p4c0b43n4";24/10/2023 17:57:50;"p4c0b43n4";24/10/2023 17:57:58
1658;1386;"2022202200138600001658.pdf";"\2022";"pdf";"129-2022 RESOLUCIÓ DEL RECTOR DE LA UPV, PER LA QUAL ES DECLARA DOL OFICIAL A LA UPV.pdf";;"RESOLUCIÓN DEL RECTOR DE LA UNIVERSITAT POLITÈCNICA DE VALÈNCIA, POR LA QUE SE DECLARA LUTO OFICAL EN LA UNIVERSITAT POLITÈCNICA DE VALÈNCIA";"Valenciano";"p4c0b43n4";24/10/2023 17:57:56;"p4c0b43n4";24/10/2023 17:57:59
1659;1387;"2022202200138700001659.pdf";"\2022";"pdf";"130-2022 CORRECCIÓN DE ERRORES DEL PLAN DE MEDIDAS ANTIFRAUDE DE LA UPV.pdf";;"CORRECCIÓN DE ERRORES DEL PLAN DE MEDIDAS ANTIFRAUDE DE LA UNIVERSITAT POLITÈCNICA DE VALÈNCIA";"Castellano";"p4c0b43n4";24/10/2023 18:03:00;"p4c0b43n4";24/10/2023 18:03:10
1660;1387;"2022202200138700001660.pdf";"\2022";"pdf";"130-2022 CORRECCIÓ D'ERRORS DEL PLA DE MESURES ANTIFRAU DE LA UPV.pdf";;"CORRECCIÓN DE ERRORES DEL PLAN DE MEDIDAS ANTIFRAUDE DE LA UNIVERSITAT POLITÈCNICA DE VALÈNCIA";"Valenciano";"p4c0b43n4";24/10/2023 18:03:07;"p4c0b43n4";24/10/2023 18:03:12
1661;1388;"2022202200138800001661.pdf";"\2022";"pdf";"131-2022 ACUERDOS DEL CONSEJO DE GOBIERNO 29 DE SEPTIEMBRE DE 2022.pdf";;"ACUERDOS DEL CONSEJO DE GOBIERNO 29 DE SEPTIEMBRE DE 2022";"Castellano";"p4c0b43n4";24/10/2023 18:05:19;"p4c0b43n4";24/10/2023 18:05:31
1662;1388;"2022202200138800001662.pdf";"\2022";"pdf";"131-2022 ACORDS DEL CONSELL DE GOVERN 29 DE SETEMBRE DE 2022.pdf";;"ACUERDOS DEL CONSEJO DE GOBIERNO 29 DE SEPTIEMBRE DE 2022";"Valenciano";"p4c0b43n4";24/10/2023 18:05:28;"p4c0b43n4";24/10/2023 18:05:33
1663;1389;"2022202200138900001663.pdf";"\2022";"pdf";"132-2022 PROPUESTA DE ADECUACIÓN DE COMISIONES DE CARÁCTER GENERAL DE LA UPV.pdf";;"PROPUESTA DE ADECUACIÓN DE COMISIONES DE CARÁCTER GENERAL DE LA UNIVERSITAT POLITÈCNICA DE VALÈNCIA";"Castellano";"p4c0b43n4";24/10/2023 20:34:24;"p4c0b43n4";24/10/2023 20:34:36
1664;1389;"2022202200138900001664.pdf";"\2022";"pdf";"132-2022 PROPOSTA D'ADEQUACIÓ DE COMISSIONS DE CARÀCTER GENERAL DE LA UPV.pdf";;"PROPUESTA DE ADECUACIÓN DE COMISIONES DE CARÁCTER GENERAL DE LA UNIVERSITAT POLITÈCNICA DE VALÈNCIA";"Valenciano";"p4c0b43n4";24/10/2023 20:34:33;"p4c0b43n4";24/10/2023 20:34:37
1665;1390;"2022202200139000001665.pdf";"\2022";"pdf";"133-2022 PROPUESTA DE MODIFICACIÓN DEL ACUERDO DE COMPOSICIÓN Y DE ADECUACIÓN DE MIEMBROS DEL GRUPO DE TRABAJO HRS4R DE LA UPV.pdf";;"PROPUESTA DE MODIFICACIÓN DEL ACUERDO DE COMPOSICIÓN Y DE ADECUACIÓN DE MIEMBROS DEL GRUPO DE TRABAJO HRS4R DE LA UNIVERSITAT POLITÈCNICA DE VALÈNCIA";"Castellano";"p4c0b43n4";24/10/2023 20:35:04;"p4c0b43n4";24/10/2023 20:35:15
1666;1390;"2022202200139000001666.pdf";"\2022";"pdf";"133-2022 PROPOSTA DE MODIFICACIÓ DE L'ACORD DE COMPOSICIÓ I D'ADEQUACIÓ DE MEMBRES DEL GRUP DE TREBALL HRS4R DE LA UPV.pdf";;"PROPUESTA DE MODIFICACIÓN DEL ACUERDO DE COMPOSICIÓN Y DE ADECUACIÓN DE MIEMBROS DEL GRUPO DE TRABAJO HRS4R DE LA UNIVERSITAT POLITÈCNICA DE VALÈNCIA";"Valenciano";"p4c0b43n4";24/10/2023 20:35:12;"p4c0b43n4";24/10/2023 20:35:18
1667;1391;"2022202200139100001667.pdf";"\2022";"pdf";"134-2022 RELACIÓN COMPLETA DE TODAS LAS COMISIONES DE CARÁCTER GENERAL DE LA UPV.pdf";;"RELACIÓN COMPLETA DE TODAS LAS COMISIONES DE CARÁCTER GENERAL DE LA UNIVERSITAT POLITÈCNICA DE VALÈNCIA [TC]";"Castellano";"p4c0b43n4";24/10/2023 20:38:22;"p4c0b43n4";24/10/2023 20:38:30
1668;1391;"2022202200139100001668.pdf";"\2022";"pdf";"134-2022 RELACIÓ COMPLETA DE TOTES LES COMISSIONS DE CARÀCTER GENERAL DE LA UPV.pdf";;"RELACIÓN COMPLETA DE TODAS LAS COMISIONES DE CARÁCTER GENERAL DE LA UNIVERSITAT POLITÈCNICA DE VALÈNCIA [TC]";"Valenciano";"p4c0b43n4";24/10/2023 20:38:27;"p4c0b43n4";24/10/2023 20:38:31
1669;1392;"2022202200139200001669.pdf";"\2022";"pdf";"135-2022 RELACIÓN COMPLETA DE MIEMBROS DEL GRUPO DE TRABAJO HRS4R DE LA UPV.pdf";;"RELACIÓN COMPLETA DE MIEMBROS DEL GRUPO DE TRABAJO HRS4R DE LA UNIVERSITAT POLITÈCNICA DE VALÈNCIA [TC]";"Castellano";"p4c0b43n4";24/10/2023 20:42:56;"p4c0b43n4";24/10/2023 20:43:07
1670;1392;"2022202200139200001670.pdf";"\2022";"pdf";"135-2022 RELACIÓ COMPLETA DE MEMBRES DEL GRUP DE TREBALL HRS4R DE LA UPV.pdf";;"RELACIÓN COMPLETA DE MIEMBROS DEL GRUPO DE TRABAJO HRS4R DE LA UNIVERSITAT POLITÈCNICA DE VALÈNCIA [TC]";"Valenciano";"p4c0b43n4";24/10/2023 20:43:03;"p4c0b43n4";24/10/2023 20:43:11
1671;1393;"2022202200139300001671.pdf";"\2022";"pdf";"136-2022 PLAN DE PROMOCIÓN DEL USO DEL VALENCIANO EN LOS SERVICIOS DE LA UPV (2022-2025).pdf";;"PLAN DE PROMOCIÓN DEL USO DEL VALENCIANO EN LOS SERVICIOS DE LA UPV (2022-2025)";"Castellano";"p4c0b43n4";24/10/2023 20:45:01;"p4c0b43n4";24/10/2023 20:45:15
1672;1393;"2022202200139300001672.pdf";"\2022";"pdf";"136-2022 PLA DE PROMOCIÓ DE L’ÚS DEL VALENCIÀ ALS SERVEIS DE LA UPV (2022-2025).pdf";;"PLAN DE PROMOCIÓN DEL USO DEL VALENCIANO EN LOS SERVICIOS DE LA UPV (2022-2025)";"Valenciano";"p4c0b43n4";24/10/2023 20:45:12;"p4c0b43n4";24/10/2023 20:45:17
1673;1394;"2022202200139400001673.pdf";"\2022";"pdf";"137-2022 PROPUESTA DE CONCESIÓN DE LA DISTINCIÓN ALUMNI UPV DESTACADO Y DESTACADA UPV 2022.pdf";;"PROPUESTA DE CONCESIÓN DE LA DISTINCIÓN ""ALUMNI UPV DESTACADO Y DESTACADA UNIVERSITAT POLITÈCNICA DE VALÈNCIA"" 2022";"Castellano";"p4c0b43n4";24/10/2023 20:46:37;"p4c0b43n4";24/10/2023 20:46:46
1674;1394;"2022202200139400001674.pdf";"\2022";"pdf";"137-2022 PROPOSTA DE CONCESSIÓ DE LA DISTINCIÓ ALUMNI UPV DETAQUEUO I DESTAQUEUA UPV 2022.pdf";;"PROPUESTA DE CONCESIÓN DE LA DISTINCIÓN ""ALUMNI UPV DESTACADO Y DESTACADA UNIVERSITAT POLITÈCNICA DE VALÈNCIA"" 2022";"Valenciano";"p4c0b43n4";24/10/2023 20:46:42;"p4c0b43n4";24/10/2023 20:46:47
1675;1395;"2022202200139500001675.pdf";"\2022";"pdf";"138-2022 INSTRUCCIÓN DEL VPT ACERCA DE LA HERRAMIENTA INFORMÁTICA PARA LA VOTACIÓN EN LAS SESIONES DE LOS ÓRGANOS COLEGIADOS.pdf";;"INSTRUCCIÓN DEL VICERRECTORADO DE PLANIFICACIÓN, OFERTA ACADÉMICA Y TRANSFORMACIÓN DIGITAL ACERCA DE LA HERRAMIENTA INFORMÁTICA PARA LA VOTACIÓN EN LAS SESIONES DE LOS ÓRGANOS COLEGIADOS";"Castellano";"p4c0b43n4";24/10/2023 20:49:03;"p4c0b43n4";24/10/2023 20:49:13
1676;1395;"2022202200139500001676.pdf";"\2022";"pdf";"138-2022 INSTRUCCIÓ DEL VPT SOBRE L'EINA INFORMÀTICA PER A LA VOTACIÓ EN LES SESSIONS DELS ÒRGANS COL·LEGIATS.pdf";;"INSTRUCCIÓN DEL VICERRECTORADO DE PLANIFICACIÓN, OFERTA ACADÉMICA Y TRANSFORMACIÓN DIGITAL ACERCA DE LA HERRAMIENTA INFORMÁTICA PARA LA VOTACIÓN EN LAS SESIONES DE LOS ÓRGANOS COLEGIADOS";"Valenciano";"p4c0b43n4";24/10/2023 20:49:10;"p4c0b43n4";24/10/2023 20:49:14
1677;1396;"2022202200139600001677.pdf";"\2022";"pdf";"139-2022 RESOLUCIÓN DEL RECTOR AVOCANDO LA DELEGACIÓN DE COMPETENCIAS EN MATERIA DE SUSCRIPCIÓN DE CONVENIOS DE INVESTIGACIÓN.pdf";;"RESOLUCIÓN DEL RECTOR AVOCANDO LA DELEGACIÓN DE COMPETENCIAS EN MATERIA DE SUSCRIPCIÓN DE CONVENIOS DE INVESTIGACIÓN";"Castellano";"p4c0b43n4";24/10/2023 20:56:23;"p4c0b43n4";24/10/2023 20:56:27
1678;1396;"2022202200139600001678.pdf";"\2022";"pdf";"139-2022 RESOLUCIÓ DEL RECTOR PER LA QUAL ES RECUPEREN LES COMPETÈNCIES EN MATÈRIA DE SUBSCRIPCIÓ DE CONVENIS D'INVESTIGACIÓ.pdf";;"RESOLUCIÓN DEL RECTOR AVOCANDO LA DELEGACIÓN DE COMPETENCIAS EN MATERIA DE SUSCRIPCIÓN DE CONVENIOS DE INVESTIGACIÓN";"Valenciano";"p4c0b43n4";24/10/2023 20:56:35;"p4c0b43n4";24/10/2023 20:56:41
1679;1397;"2022202200139700001679.pdf";"\2022";"pdf";"140-2022 RESOLUCIÓN DEL RECTOR AVOCANDO LA DELEGACIÓN DE COMPETENCIAS EN MATERIA DE SUSCRIPCIÓN DE LOS CONVENIOS DE INVESTIGACIÓN.pdf";;"RESOLUCIÓN DEL RECTOR AVOCANDO LA DELEGACIÓN DE COMPETENCIAS EN MATERIA DE SUSCRIPCIÓN DE LOS CONVENIOS DE INVESTIGACIÓN";"Castellano";"p4c0b43n4";24/10/2023 20:58:24;"p4c0b43n4";24/10/2023 20:58:36
1680;1397;"2022202200139700001680.pdf";"\2022";"pdf";"140-2022 RESOLUCIÓ DEL RECTOR PER LA QUAL ES RECUPEREN LES COMPETÈNCIES EN MATÈRIA DE SUBSCRIPCIÓ DELS CONVENIS D’INVESTIGACIÓ.pdf";;"RESOLUCIÓN DEL RECTOR AVOCANDO LA DELEGACIÓN DE COMPETENCIAS EN MATERIA DE SUSCRIPCIÓN DE LOS CONVENIOS DE INVESTIGACIÓN";"Valenciano";"p4c0b43n4";24/10/2023 20:58:31;"p4c0b43n4";24/10/2023 20:58:36
1681;1398;"2022202200139800001681.pdf";"\2022";"pdf";"141-2022 CORRECCIÓN DE ERRORES DEL ACUERDO DEL CONSEJO DE GOBIERNO DE 3 DE FEBRERO DE 2022, RELATIVO A CONVOCATORIA ELECCIONES ORDINARIAS 2022.pdf";;"CORRECCIÓN DE ERRORES DEL ACUERDO DEL CONSEJO DE GOBIERNO DE 3 DE FEBRERO DE 2022, RELATIVO A LA CONVOCATORIA DE ELECCIONES ORDINARIAS PARA EL AÑO 2022";"Castellano";"p4c0b43n4";24/10/2023 21:04:59;"p4c0b43n4";24/10/2023 21:05:09
1682;1398;"2022202200139800001682.pdf";"\2022";"pdf";"141-2022 CORRECCIÓ D'ERRORS DE L'ACORD DEL CONSELL DE GOVERN DE 3 DE FEBRER DE 2022, RELATIU A CONVOCATÒRIA ELECCIONS ORDINÀRIES 2022.pdf";;"CORRECCIÓN DE ERRORES DEL ACUERDO DEL CONSEJO DE GOBIERNO DE 3 DE FEBRERO DE 2022, RELATIVO A LA CONVOCATORIA DE ELECCIONES ORDINARIAS PARA EL AÑO 2022";"Valenciano";"p4c0b43n4";24/10/2023 21:05:05;"p4c0b43n4";24/10/2023 21:05:13
1683;1399;"2022202200139900001683.pdf";"\2022";"pdf";"142-2022 CORRECCIÓN DE ERRORES DEL ACUERDO DEL CONSEJO DE GOBIERNO DE 3 DE FEBRERO DE 2022, RELATIVO AL CALENDARIO DE PROCESOS ELECCIONES ORDINARIAS 2022.pdf";;"CORRECCIÓN DE ERRORES DEL ACUERDO DEL CONSEJO DE GOBIERNO DE 3 DE FEBRERO DE 2022, RELATIVO AL CALENDARIO DE LOS PROCESOS DE ELECCIONES ORDINARIAS PARA EL AÑO 2022";"Castellano";"p4c0b43n4";24/10/2023 21:13:30;"p4c0b43n4";24/10/2023 21:13:40
1684;1399;"2022202200139900001684.pdf";"\2022";"pdf";"142-2022 CORRECCIÓ D'ERRORS DE L'ACORD DEL CONSELL DE GOVERN DE 21 DE JULIOL DE 2022, RELATIU AL CALENDARI DE PROCESSOS ELECCIONS ORDINÀRIES 2022.pdf";;"CORRECCIÓN DE ERRORES DEL ACUERDO DEL CONSEJO DE GOBIERNO DE 3 DE FEBRERO DE 2022, RELATIVO AL CALENDARIO DE LOS PROCESOS DE ELECCIONES ORDINARIAS PARA EL AÑO 2022";"Valenciano";"p4c0b43n4";24/10/2023 21:13:37;"p4c0b43n4";24/10/2023 21:13:41
1685;1400;"2022202200140000001685.pdf";"\2022";"pdf";"143-2022 ACUERDOS DEL CONSEJO DE GOBIERNO DE 10 DE NOVIEMBRE DE 2022.pdf";;"ACUERDOS DEL CONSEJO DE GOBIERNO DE 10 DE NOVIEMBRE DE 2022";"Castellano";"p4c0b43n4";24/10/2023 21:19:00;"p4c0b43n4";24/10/2023 21:19:10
1686;1400;"2022202200140000001686.pdf";"\2022";"pdf";"143-2022 ACORDS DEL CONSELL DE GOVERN DE 10 DE NOVEMBRE DE 2022.pdf";;"ACUERDOS DEL CONSEJO DE GOBIERNO DE 10 DE NOVIEMBRE DE 2022";"Valenciano";"p4c0b43n4";24/10/2023 21:19:07;"p4c0b43n4";24/10/2023 21:19:12
1687;1401;"2022202200140100001687.pdf";"\2022";"pdf";"144-2022 PROPUESTA DE ADECUACIÓN DE LA COMISIÓN DE ÉTICA DE LA UPV.pdf";;"PROPUESTA DE ADECUACIÓN DE LA COMISIÓN DE ÉTICA DE LA UNIVERSITAT POLITÈCNICA DE VALÈNCIA";"Castellano";"p4c0b43n4";24/10/2023 21:35:20;"p4c0b43n4";24/10/2023 21:35:30
1688;1401;"2022202200140100001688.pdf";"\2022";"pdf";"144-2022 PROPOSTA D'ADEQUACIÓ DE LA COMISSIÓ D'ÈTICA DE LA UPV.pdf";;"PROPUESTA DE ADECUACIÓN DE LA COMISIÓN DE ÉTICA DE LA UNIVERSITAT POLITÈCNICA DE VALÈNCIA";"Valenciano";"p4c0b43n4";24/10/2023 21:35:26;"p4c0b43n4";24/10/2023 21:35:31
1689;1402;"2022202200140200001689.pdf";"\2022";"pdf";"145-2022 PROPUESTA DE ADECUACIÓN DE LA JUNTA ELECTORAL DE LA UPV.pdf";;"PROPUESTA DE ADECUACIÓN DE LA JUNTA ELECTORAL DE LA UNIVERSITAT POLITÈCNICA DE VALÈNCIA";"Castellano";"p4c0b43n4";24/10/2023 21:42:06;"p4c0b43n4";24/10/2023 21:42:14
1690;1402;"2022202200140200001690.pdf";"\2022";"pdf";"145-2022 PROPOSTA D'ADEQUACIÓ DE LA JUNTA ELECTORAL DE LA UPV.pdf";;"PROPUESTA DE ADECUACIÓN DE LA JUNTA ELECTORAL DE LA UNIVERSITAT POLITÈCNICA DE VALÈNCIA";"Valenciano";"p4c0b43n4";24/10/2023 21:42:12;"p4c0b43n4";24/10/2023 21:42:16
1691;1403;"2022202200140300001691.pdf";"\2022";"pdf";"146-2022 RELACIÓN COMPLETA DE MIEMBROS DE LA JUNTA ELECTORAL.pdf";;"RELACIÓN COMPLETA DE MIEMBROS DE LA JUNTA ELECTORAL [TC]";"Castellano";"p4c0b43n4";24/10/2023 21:47:38;"p4c0b43n4";24/10/2023 21:47:46
1692;1403;"2022202200140300001692.pdf";"\2022";"pdf";"146-2022 RELACIÓ COMPLETA DE MEMBRES DE LA JUNTA ELECTORAL.pdf";;"RELACIÓN COMPLETA DE MIEMBROS DE LA JUNTA ELECTORAL [TC]";"Valenciano";"p4c0b43n4";24/10/2023 21:47:44;"p4c0b43n4";24/10/2023 21:47:48
1693;1404;"2022202200140400001693.pdf";"\2022";"pdf";"147-2022 PROPUESTA DE MODIFICACIÓN DE LA POLÍTICA DE SEGURIDAD DE LA INFORMACIÓN DE LA UPV.pdf";;"PROPUESTA DE MODIFICACIÓN DE LA POLÍTICA DE SEGURIDAD DE LA INFORMACIÓN DE LA UNIVERSITAT POLITÈCNICA DE VALÈNCIA";"Castellano";"p4c0b43n4";24/10/2023 21:49:37;"p4c0b43n4";24/10/2023 21:49:45
